age,job,marital,education,default,balance,rentown,repairplan,contact,plannum,months,devices,poutcome,bresponse
47,technician,married,secondary,no,-938,own,no,unknown,28,176,1,unknown,0
47,admin.,divorced,secondary,no,1139,own,no,cellular,11,106,1,unknown,0
36,self-employed,married,secondary,no,189,own,no,cellular,19,136,2,failure,0
29,housemaid,single,tertiary,no,19,rent,no,cellular,5,110,3,success,1
39,technician,married,secondary,no,3663,rent,no,cellular,11,230,1,unknown,0
53,blue-collar,single,unknown,no,0,rent,no,unknown,12,140,1,unknown,0
47,blue-collar,married,secondary,yes,-614,own,no,unknown,26,118,1,unknown,0
51,technician,divorced,secondary,no,2323,own,yes,cellular,18,151,1,unknown,0
48,blue-collar,married,secondary,no,425,own,no,telephone,9,693,1,unknown,0
32,technician,married,secondary,no,5122,rent,no,cellular,13,31,1,unknown,0
36,management,divorced,tertiary,no,608,rent,no,cellular,26,125,1,unknown,0
50,unknown,married,primary,no,341,own,yes,cellular,20,670,3,success,1
39,admin.,married,secondary,no,607,own,no,cellular,12,454,4,failure,1
31,blue-collar,married,secondary,no,1495,own,yes,unknown,23,159,1,unknown,0
49,admin.,married,secondary,no,381,rent,no,cellular,5,504,1,unknown,0
33,unemployed,divorced,secondary,no,385,rent,no,telephone,27,29,1,unknown,0
26,management,single,tertiary,no,1274,own,no,cellular,1,190,2,failure,0
27,blue-collar,married,secondary,no,362,own,no,unknown,14,332,1,unknown,0
51,blue-collar,married,primary,no,377,own,no,telephone,3,143,2,failure,0
26,admin.,single,secondary,no,802,rent,no,cellular,30,77,3,other,0
45,admin.,married,secondary,no,194,rent,no,cellular,31,517,1,unknown,0
54,technician,married,secondary,no,-315,rent,yes,cellular,10,2029,1,unknown,1
49,technician,married,tertiary,no,1843,own,no,cellular,25,269,1,unknown,0
47,technician,married,secondary,no,-9,rent,no,cellular,14,457,1,unknown,0
42,housemaid,married,primary,no,83,rent,yes,cellular,7,184,1,unknown,0
50,entrepreneur,married,tertiary,no,433,own,no,cellular,18,47,1,unknown,0
37,admin.,married,secondary,no,-107,own,no,unknown,28,158,1,unknown,0
54,blue-collar,married,primary,no,4503,rent,no,telephone,21,168,1,unknown,0
40,services,married,secondary,no,51,own,no,cellular,11,50,1,unknown,0
50,services,married,secondary,no,961,rent,yes,cellular,14,757,1,unknown,0
57,retired,married,secondary,no,49,own,yes,cellular,25,93,1,unknown,0
33,technician,married,secondary,no,3470,rent,no,cellular,11,285,1,unknown,0
49,technician,married,secondary,no,-147,own,no,cellular,20,390,1,unknown,0
35,services,married,secondary,no,0,own,no,cellular,18,146,1,unknown,0
28,blue-collar,single,secondary,no,0,own,no,unknown,28,386,1,unknown,0
58,management,married,tertiary,no,172,rent,no,cellular,19,145,1,unknown,0
31,admin.,single,secondary,no,-407,rent,yes,cellular,7,230,1,unknown,0
36,management,divorced,tertiary,no,649,rent,no,cellular,16,237,2,failure,0
49,blue-collar,single,primary,no,1040,rent,no,cellular,8,474,1,unknown,0
30,unemployed,married,secondary,no,142,own,no,unknown,20,350,1,unknown,0
29,services,single,secondary,no,209,own,no,cellular,28,487,1,unknown,0
50,management,married,unknown,no,3304,rent,no,unknown,5,1009,1,unknown,0
26,student,single,tertiary,no,294,rent,no,cellular,5,87,3,success,1
27,housemaid,married,secondary,no,4848,own,yes,telephone,23,82,1,unknown,0
32,blue-collar,single,secondary,no,1670,own,no,cellular,18,183,1,unknown,0
62,unknown,married,secondary,no,367,rent,no,telephone,2,139,1,unknown,0
34,blue-collar,single,secondary,no,13683,own,no,unknown,3,115,1,unknown,0
25,admin.,single,tertiary,no,1420,rent,no,cellular,8,124,1,unknown,0
34,management,single,tertiary,no,340,own,no,unknown,3,633,1,unknown,0
44,technician,single,secondary,no,1679,rent,no,telephone,20,718,1,unknown,1
38,management,married,tertiary,no,1198,own,no,cellular,2,63,1,unknown,0
57,admin.,married,secondary,no,169,rent,no,cellular,14,180,3,failure,0
36,self-employed,married,tertiary,no,506,rent,no,cellular,25,47,2,failure,0
41,entrepreneur,married,secondary,no,1249,own,no,cellular,9,391,1,unknown,0
36,management,single,tertiary,no,678,rent,yes,unknown,4,85,1,unknown,0
27,management,single,tertiary,no,212,own,no,cellular,15,373,1,unknown,0
37,technician,divorced,secondary,no,23,rent,no,cellular,20,289,1,unknown,0
47,management,single,tertiary,no,4402,rent,no,telephone,10,805,2,other,1
31,services,divorced,primary,no,459,own,no,cellular,7,623,2,success,1
39,self-employed,married,secondary,no,4722,own,no,unknown,17,483,1,unknown,0
35,admin.,divorced,tertiary,no,1555,own,no,unknown,9,26,1,unknown,0
40,blue-collar,married,secondary,no,61,own,no,unknown,7,112,1,unknown,0
38,management,single,tertiary,no,0,own,no,cellular,17,213,1,unknown,0
31,technician,married,secondary,no,3706,own,no,cellular,20,129,1,unknown,0
36,blue-collar,married,primary,no,1177,rent,no,cellular,15,330,5,success,1
53,management,married,primary,no,2096,rent,no,unknown,9,104,1,unknown,0
59,blue-collar,married,primary,no,748,rent,no,unknown,29,184,1,unknown,0
29,management,single,tertiary,no,3357,rent,no,cellular,21,120,1,unknown,0
30,admin.,single,secondary,no,3809,own,no,unknown,3,159,1,unknown,0
52,admin.,married,secondary,no,395,own,no,unknown,15,391,1,unknown,0
55,blue-collar,married,secondary,no,1011,own,no,cellular,12,112,1,unknown,0
56,blue-collar,married,primary,no,420,own,no,unknown,9,76,1,unknown,0
32,admin.,married,secondary,no,76,own,no,unknown,21,189,1,unknown,0
24,blue-collar,married,secondary,no,0,rent,no,unknown,28,94,1,unknown,0
51,blue-collar,married,primary,no,844,own,no,unknown,29,184,1,unknown,0
36,management,married,tertiary,no,1318,own,no,cellular,7,100,1,unknown,0
36,technician,married,tertiary,no,167,own,no,cellular,28,57,1,unknown,0
42,management,married,tertiary,no,2187,own,no,cellular,17,525,1,unknown,1
49,admin.,married,secondary,no,14440,own,no,cellular,21,60,1,unknown,0
48,management,married,secondary,no,2294,own,no,unknown,26,251,1,unknown,0
36,management,married,secondary,no,80,own,no,unknown,30,251,1,unknown,0
48,management,married,primary,no,2537,rent,no,cellular,26,219,1,unknown,0
30,technician,married,tertiary,no,569,rent,no,cellular,27,976,1,unknown,1
27,management,single,tertiary,yes,0,rent,yes,cellular,8,46,1,unknown,0
38,entrepreneur,married,tertiary,no,0,own,no,cellular,18,185,1,unknown,0
36,technician,single,secondary,yes,12,rent,no,cellular,12,587,1,unknown,1
45,technician,married,secondary,no,49,rent,no,cellular,29,65,1,unknown,0
44,housemaid,married,tertiary,no,460,rent,no,unknown,17,491,1,unknown,0
42,technician,married,secondary,no,613,own,no,cellular,11,432,1,unknown,0
37,entrepreneur,married,tertiary,no,7944,rent,no,cellular,21,102,1,unknown,0
48,blue-collar,married,secondary,no,1143,own,no,cellular,17,264,2,failure,0
57,retired,married,primary,no,-464,own,no,cellular,4,75,7,failure,0
44,services,married,secondary,no,1989,own,yes,cellular,20,106,1,unknown,0
48,technician,married,secondary,no,17,own,yes,cellular,17,81,1,unknown,0
56,retired,married,primary,no,-1,rent,no,cellular,27,89,1,unknown,0
37,management,married,tertiary,no,1698,own,no,unknown,6,95,1,unknown,0
47,blue-collar,married,secondary,no,5306,own,no,unknown,15,322,1,unknown,0
54,housemaid,married,unknown,no,0,rent,no,cellular,14,94,4,other,0
51,retired,divorced,secondary,no,1679,rent,no,cellular,12,417,10,other,1
47,admin.,married,secondary,no,3676,rent,no,cellular,18,567,4,success,1
25,management,married,tertiary,no,-242,own,yes,cellular,18,600,5,other,1
39,services,single,secondary,no,471,rent,no,unknown,15,5,1,unknown,0
40,management,married,tertiary,no,8902,own,no,cellular,14,464,1,unknown,0
38,management,single,tertiary,no,1704,rent,no,cellular,1,222,1,unknown,0
34,management,married,tertiary,no,3050,own,no,cellular,13,469,1,unknown,1
53,housemaid,married,primary,no,2581,rent,no,cellular,15,99,1,unknown,0
32,services,married,secondary,no,162,own,no,unknown,14,297,1,unknown,0
35,blue-collar,married,secondary,no,243,own,no,cellular,20,41,1,unknown,0
24,student,single,secondary,no,1847,rent,no,cellular,9,390,1,unknown,0
58,blue-collar,married,primary,no,0,own,no,unknown,29,535,1,unknown,0
49,management,married,primary,no,3371,rent,no,cellular,11,269,1,unknown,1
45,services,single,secondary,no,1757,own,no,cellular,20,1010,2,other,0
55,management,married,tertiary,no,171,own,no,cellular,8,73,1,unknown,0
42,entrepreneur,married,tertiary,no,157,own,yes,unknown,7,650,1,unknown,0
28,admin.,married,secondary,no,934,own,no,unknown,4,53,1,unknown,0
48,blue-collar,married,secondary,no,-19,rent,yes,unknown,4,270,1,unknown,0
51,management,single,tertiary,yes,-55,own,no,cellular,18,119,1,unknown,0
38,housemaid,married,primary,no,21,rent,no,cellular,26,634,1,unknown,0
27,blue-collar,single,secondary,no,14,rent,no,unknown,14,72,1,unknown,0
50,technician,single,secondary,no,246,own,no,cellular,17,270,3,failure,0
44,blue-collar,married,primary,no,887,own,no,cellular,12,165,2,failure,0
40,management,married,tertiary,no,51,rent,no,cellular,19,164,1,unknown,0
29,services,single,secondary,no,-287,own,no,cellular,18,196,1,unknown,0
34,services,married,secondary,no,0,own,no,cellular,14,78,1,unknown,0
44,self-employed,single,tertiary,no,2734,own,no,cellular,12,897,1,unknown,1
50,entrepreneur,married,tertiary,no,52,rent,no,cellular,31,22,1,unknown,0
34,management,married,tertiary,no,2594,own,no,cellular,21,161,1,unknown,0
54,retired,divorced,primary,no,22,rent,no,unknown,20,23,1,unknown,0
34,technician,married,tertiary,no,1611,own,no,cellular,11,490,1,unknown,0
34,admin.,single,tertiary,no,18,own,yes,cellular,30,359,1,unknown,1
52,blue-collar,married,primary,no,1331,own,no,cellular,29,213,1,unknown,0
60,unknown,married,unknown,no,7337,rent,no,cellular,4,122,1,unknown,0
39,management,single,secondary,no,835,own,no,unknown,29,587,1,unknown,0
58,retired,married,primary,no,5092,rent,no,unknown,11,199,1,unknown,0
41,technician,divorced,secondary,no,52,rent,no,cellular,20,261,1,unknown,0
48,technician,married,secondary,no,10655,rent,no,telephone,31,5,1,unknown,0
58,management,married,tertiary,no,1831,rent,no,cellular,17,1531,1,unknown,0
40,self-employed,married,primary,no,92,own,no,unknown,13,92,1,unknown,0
48,management,married,tertiary,no,586,own,yes,cellular,6,179,1,unknown,0
52,blue-collar,divorced,primary,no,1758,own,no,unknown,15,41,1,unknown,0
50,self-employed,married,secondary,no,2061,own,yes,cellular,29,197,4,failure,0
25,technician,single,secondary,no,959,rent,no,cellular,9,144,1,unknown,0
54,retired,married,primary,no,208,rent,no,unknown,12,255,1,unknown,0
34,services,married,secondary,no,-315,own,no,unknown,8,56,1,unknown,0
48,management,married,tertiary,yes,-13,own,no,cellular,15,20,3,other,0
37,admin.,married,tertiary,no,801,rent,no,cellular,11,331,1,unknown,0
66,retired,married,tertiary,no,1948,rent,no,cellular,28,216,5,success,1
32,management,single,tertiary,no,751,own,no,unknown,8,64,1,unknown,0
45,blue-collar,married,secondary,no,784,own,yes,unknown,3,34,1,unknown,0
43,blue-collar,single,secondary,no,24,rent,no,cellular,12,68,2,failure,0
41,management,married,tertiary,no,72,own,no,unknown,7,764,1,unknown,0
40,technician,divorced,tertiary,no,1871,own,no,cellular,17,64,1,unknown,0
44,services,single,secondary,no,1378,own,no,unknown,8,257,1,unknown,0
43,blue-collar,married,primary,no,188,own,no,cellular,12,58,6,failure,0
30,unknown,single,tertiary,no,6836,rent,no,cellular,27,30,1,unknown,0
32,services,married,secondary,no,61,own,no,cellular,8,529,1,unknown,0
57,admin.,married,secondary,no,-967,own,no,telephone,15,8,1,unknown,0
31,blue-collar,single,tertiary,no,462,own,yes,unknown,19,147,1,unknown,0
49,unknown,married,secondary,no,0,rent,no,cellular,28,173,1,unknown,0
31,admin.,single,secondary,no,5527,own,no,unknown,21,132,1,unknown,0
41,admin.,married,tertiary,no,1287,rent,no,unknown,16,286,1,unknown,0
44,management,married,tertiary,no,17361,rent,no,unknown,18,476,1,unknown,0
54,entrepreneur,married,unknown,no,1956,rent,no,cellular,19,221,1,unknown,0
37,blue-collar,divorced,secondary,no,0,own,no,cellular,21,146,1,unknown,1
34,management,married,secondary,no,-294,own,no,unknown,27,532,1,unknown,0
43,technician,married,secondary,no,275,rent,no,cellular,25,69,1,unknown,0
44,management,married,tertiary,no,724,own,no,cellular,17,157,2,failure,0
44,services,married,secondary,no,27,rent,no,cellular,25,485,1,unknown,0
53,admin.,divorced,secondary,no,26,own,no,cellular,7,56,2,failure,0
36,technician,married,secondary,no,191,rent,no,cellular,31,69,1,unknown,0
58,technician,divorced,secondary,no,-123,rent,no,cellular,5,131,1,unknown,0
26,student,single,secondary,no,-147,rent,no,unknown,4,95,1,unknown,0
34,technician,single,secondary,no,179,rent,no,cellular,19,294,1,unknown,0
55,blue-collar,married,primary,no,1086,own,no,cellular,6,146,3,failure,0
55,blue-collar,married,secondary,no,471,own,no,unknown,30,58,1,unknown,0
34,entrepreneur,married,tertiary,no,105,own,no,unknown,28,249,1,unknown,0
41,entrepreneur,divorced,secondary,no,1588,own,yes,unknown,20,10,1,unknown,0
38,housemaid,divorced,secondary,no,70,rent,no,cellular,27,255,2,success,1
28,blue-collar,single,secondary,no,2700,rent,no,cellular,3,337,1,unknown,0
41,technician,married,secondary,no,1602,own,no,cellular,2,142,1,unknown,0
30,admin.,married,tertiary,no,0,own,no,cellular,24,209,1,unknown,0
39,technician,married,unknown,no,839,rent,no,unknown,30,825,1,unknown,0
41,admin.,married,secondary,no,21515,own,no,unknown,5,87,1,unknown,0
36,technician,married,secondary,no,5902,own,no,unknown,23,219,1,unknown,0
37,management,married,tertiary,no,547,own,yes,unknown,21,143,1,unknown,0
59,self-employed,married,tertiary,no,3800,rent,yes,cellular,9,70,1,unknown,0
26,technician,single,secondary,no,261,own,no,unknown,27,371,1,unknown,0
43,technician,married,secondary,no,0,own,yes,cellular,4,539,6,failure,0
42,management,married,secondary,yes,-34,rent,no,cellular,5,176,1,unknown,0
46,blue-collar,married,unknown,no,9328,own,no,cellular,5,725,1,unknown,1
31,admin.,married,secondary,no,5,own,yes,cellular,16,101,1,unknown,0
43,unemployed,married,secondary,no,3529,rent,no,cellular,5,169,1,unknown,0
48,blue-collar,single,tertiary,no,2330,own,no,unknown,4,15,1,unknown,0
41,blue-collar,married,secondary,no,1334,own,no,cellular,20,234,1,unknown,0
32,self-employed,married,tertiary,no,3601,rent,no,cellular,22,171,1,unknown,0
45,technician,married,tertiary,no,265,rent,no,cellular,28,14,1,unknown,0
52,admin.,single,unknown,no,2227,rent,no,cellular,24,242,1,unknown,1
37,self-employed,married,secondary,no,487,rent,yes,cellular,27,155,1,unknown,0
38,blue-collar,divorced,secondary,no,0,own,no,cellular,11,580,2,failure,0
36,services,single,secondary,no,174,own,no,unknown,7,223,1,unknown,0
58,retired,married,secondary,no,14412,rent,no,cellular,18,297,1,unknown,0
37,management,married,tertiary,no,3288,rent,no,cellular,8,124,1,unknown,0
30,technician,single,secondary,no,57,rent,no,cellular,2,465,1,unknown,0
47,technician,married,secondary,no,2246,own,no,cellular,10,330,1,unknown,0
40,technician,married,secondary,no,4441,own,no,cellular,20,153,3,failure,0
42,management,divorced,tertiary,no,0,rent,no,unknown,19,131,1,unknown,0
71,unknown,married,tertiary,no,353,rent,no,cellular,27,208,3,failure,0
54,blue-collar,married,secondary,no,448,own,yes,cellular,5,98,1,unknown,0
53,entrepreneur,married,primary,no,27,own,no,telephone,10,230,1,unknown,1
33,blue-collar,divorced,secondary,no,474,rent,no,cellular,22,400,1,unknown,0
30,technician,single,tertiary,no,1185,own,no,cellular,30,284,2,failure,0
39,services,divorced,secondary,no,282,own,no,cellular,17,243,1,unknown,0
32,blue-collar,married,secondary,no,2,own,no,cellular,15,16,2,failure,0
34,technician,single,secondary,no,60,rent,no,cellular,7,274,1,unknown,0
39,self-employed,single,tertiary,no,3972,rent,no,cellular,30,122,1,unknown,0
75,retired,married,secondary,no,26452,rent,no,telephone,15,219,1,unknown,0
33,admin.,divorced,secondary,no,818,own,yes,cellular,16,301,1,unknown,0
40,services,married,secondary,no,9374,own,no,cellular,21,7,2,failure,0
37,technician,married,unknown,no,47,rent,no,unknown,19,374,1,unknown,0
69,retired,married,primary,no,279,rent,no,telephone,12,26,1,unknown,0
52,unemployed,married,primary,no,20,own,no,telephone,28,172,1,unknown,0
31,admin.,divorced,secondary,no,360,rent,no,cellular,15,332,3,other,0
28,technician,single,secondary,no,1532,rent,no,cellular,22,253,6,failure,0
29,management,single,tertiary,no,1673,rent,no,cellular,16,200,4,other,0
46,services,married,secondary,no,2420,rent,no,cellular,19,405,1,unknown,0
28,blue-collar,married,secondary,no,100,own,yes,unknown,27,132,1,unknown,0
41,admin.,married,secondary,no,0,rent,no,unknown,20,89,1,unknown,0
42,technician,divorced,secondary,no,1533,rent,yes,cellular,5,86,1,unknown,0
34,admin.,single,secondary,no,296,rent,no,cellular,7,147,1,unknown,0
28,blue-collar,married,secondary,no,2788,own,no,unknown,6,369,1,unknown,1
43,management,single,secondary,no,109,own,no,unknown,27,64,1,unknown,0
32,technician,married,secondary,no,485,rent,no,cellular,26,98,1,unknown,0
33,technician,single,tertiary,no,125,rent,no,telephone,29,66,1,unknown,0
70,retired,married,secondary,no,616,rent,no,cellular,27,149,2,failure,0
36,services,married,secondary,no,3064,own,no,telephone,26,240,5,failure,0
53,technician,married,secondary,no,206,rent,no,cellular,26,87,1,unknown,0
30,blue-collar,single,secondary,no,6900,rent,no,cellular,21,816,1,unknown,0
45,services,divorced,secondary,no,-179,rent,no,unknown,3,155,1,unknown,0
31,services,single,secondary,no,481,own,no,cellular,20,106,3,failure,0
28,admin.,married,secondary,no,12,own,no,cellular,30,73,4,other,0
45,blue-collar,married,primary,no,0,rent,no,unknown,23,574,1,unknown,0
51,management,married,tertiary,no,176,own,yes,unknown,1,8,3,failure,0
53,management,married,primary,no,4086,rent,no,unknown,20,14,1,unknown,0
40,technician,married,secondary,no,257,own,no,unknown,16,731,1,unknown,0
53,blue-collar,married,primary,no,53,own,no,cellular,7,208,2,failure,0
31,blue-collar,divorced,secondary,no,6,own,no,cellular,29,821,1,unknown,0
30,management,married,tertiary,no,562,rent,no,cellular,21,137,1,unknown,0
53,entrepreneur,married,secondary,no,-118,own,no,unknown,9,101,1,unknown,0
40,blue-collar,married,primary,no,2805,own,no,cellular,14,173,24,failure,0
26,management,single,secondary,no,565,own,no,unknown,6,582,1,unknown,0
47,blue-collar,married,secondary,no,0,own,no,cellular,21,676,1,unknown,0
51,management,married,tertiary,no,1612,rent,no,cellular,16,384,6,failure,0
45,unemployed,married,primary,no,180,own,yes,unknown,27,62,1,unknown,0
35,management,married,tertiary,no,0,own,no,cellular,21,295,1,unknown,0
36,management,single,tertiary,no,876,own,no,unknown,23,241,1,unknown,0
57,admin.,married,secondary,no,2137,rent,no,telephone,8,132,1,unknown,0
42,blue-collar,married,primary,no,260,own,no,telephone,31,175,1,unknown,0
32,blue-collar,married,secondary,yes,-53,own,no,cellular,16,648,2,other,1
30,management,married,tertiary,no,944,rent,no,cellular,29,251,1,unknown,1
36,technician,married,secondary,no,2394,rent,no,cellular,14,184,1,unknown,0
43,technician,married,secondary,no,297,own,no,cellular,14,119,1,unknown,0
69,retired,single,tertiary,no,2144,rent,no,cellular,29,417,5,success,1
31,technician,single,tertiary,no,969,rent,no,cellular,15,95,1,unknown,0
35,technician,married,secondary,no,0,rent,no,cellular,14,125,1,unknown,0
26,entrepreneur,married,tertiary,no,37,own,yes,cellular,6,207,3,failure,0
46,technician,married,secondary,no,410,rent,yes,cellular,21,162,1,unknown,0
30,technician,married,secondary,no,1211,own,no,cellular,18,176,1,unknown,0
33,management,single,tertiary,no,71,rent,no,cellular,22,107,1,unknown,0
34,management,married,tertiary,no,436,own,no,cellular,17,28,2,failure,0
48,blue-collar,married,primary,no,559,own,no,unknown,15,1231,1,unknown,0
31,management,married,tertiary,no,1170,rent,no,cellular,20,200,1,unknown,0
46,management,divorced,tertiary,no,25,rent,no,unknown,26,103,1,unknown,0
40,services,married,secondary,no,1325,rent,no,unknown,11,150,1,unknown,0
39,entrepreneur,married,secondary,no,0,rent,no,cellular,21,108,1,unknown,0
33,technician,single,secondary,no,647,own,yes,cellular,4,124,2,other,0
50,blue-collar,married,primary,no,2142,own,no,cellular,29,309,2,other,0
84,retired,divorced,primary,no,639,rent,no,telephone,18,353,1,unknown,1
40,blue-collar,married,primary,no,177,own,yes,telephone,21,742,1,unknown,0
55,management,married,tertiary,no,236,rent,no,cellular,4,200,1,unknown,0
40,services,divorced,secondary,no,1959,own,no,unknown,30,177,1,unknown,0
46,admin.,married,primary,no,96,rent,no,telephone,4,151,1,unknown,0
43,self-employed,single,tertiary,no,0,rent,no,unknown,19,147,1,unknown,0
34,blue-collar,married,secondary,no,250,own,no,unknown,29,193,1,unknown,0
35,technician,single,secondary,no,126,rent,no,cellular,22,112,1,unknown,0
57,retired,married,unknown,no,1621,own,no,unknown,19,108,1,unknown,0
25,student,single,secondary,no,8,rent,no,cellular,22,107,1,unknown,1
32,self-employed,married,tertiary,no,189,own,no,unknown,6,106,1,unknown,0
52,retired,single,secondary,no,316,rent,no,cellular,12,463,1,unknown,0
31,self-employed,single,tertiary,yes,-282,own,no,cellular,20,131,1,unknown,0
34,management,married,tertiary,no,-308,own,no,cellular,30,140,1,unknown,0
42,technician,divorced,secondary,no,248,rent,no,cellular,19,163,1,unknown,0
47,blue-collar,divorced,primary,no,126,own,no,unknown,3,2456,1,unknown,1
50,self-employed,divorced,tertiary,no,13,own,no,cellular,20,76,1,unknown,1
30,technician,married,secondary,no,-393,own,yes,cellular,16,435,1,unknown,1
33,services,single,secondary,no,358,own,no,cellular,7,302,4,failure,0
56,technician,single,tertiary,no,917,rent,no,unknown,9,306,1,unknown,0
34,admin.,divorced,secondary,no,1268,own,no,cellular,15,259,1,unknown,0
33,technician,married,secondary,no,-163,own,yes,cellular,8,502,1,unknown,0
32,management,single,tertiary,no,473,own,no,cellular,11,72,2,other,0
34,management,married,tertiary,no,4831,own,no,cellular,4,265,1,unknown,0
37,technician,married,secondary,no,1063,own,no,cellular,31,413,1,unknown,0
30,management,married,secondary,no,0,own,no,cellular,12,756,1,unknown,0
29,blue-collar,married,secondary,no,424,own,yes,unknown,14,241,1,unknown,0
56,unemployed,divorced,primary,no,802,rent,no,telephone,3,258,1,unknown,0
31,management,married,tertiary,no,430,own,no,cellular,25,137,1,unknown,0
59,unknown,married,unknown,no,3940,rent,no,unknown,5,48,1,unknown,0
36,housemaid,married,secondary,no,2880,rent,no,unknown,12,283,1,unknown,0
51,blue-collar,divorced,secondary,no,1069,own,no,unknown,30,247,1,unknown,0
54,self-employed,divorced,primary,no,4382,own,no,telephone,18,193,1,unknown,0
37,management,married,tertiary,no,0,rent,no,cellular,11,129,3,failure,0
32,technician,married,tertiary,no,3939,rent,no,cellular,8,209,1,unknown,0
42,self-employed,married,tertiary,no,753,rent,no,unknown,17,31,1,unknown,0
29,blue-collar,married,secondary,no,358,rent,no,cellular,21,88,1,unknown,0
52,blue-collar,married,primary,no,1141,own,no,cellular,12,22,1,unknown,0
40,technician,married,secondary,no,1259,rent,no,unknown,20,234,1,unknown,0
30,services,married,secondary,no,227,rent,yes,unknown,3,23,1,unknown,0
55,entrepreneur,divorced,secondary,no,538,own,no,cellular,7,353,1,unknown,1
49,management,married,tertiary,no,92,own,no,unknown,6,221,1,unknown,0
33,technician,married,tertiary,no,8023,rent,no,cellular,25,196,5,failure,0
32,services,single,secondary,no,2478,rent,yes,cellular,20,395,1,unknown,0
21,student,single,secondary,no,6844,rent,no,cellular,14,126,8,other,0
42,technician,married,secondary,no,440,own,no,cellular,3,13,1,unknown,0
56,self-employed,married,secondary,no,800,rent,yes,cellular,9,170,1,unknown,0
39,unknown,single,secondary,no,914,rent,no,unknown,5,20,1,unknown,0
30,entrepreneur,single,secondary,no,638,rent,no,cellular,14,358,1,unknown,0
55,retired,married,secondary,no,159,rent,no,cellular,28,159,1,unknown,0
43,blue-collar,married,primary,no,483,own,no,cellular,12,225,1,unknown,0
53,unemployed,married,secondary,no,94,rent,no,cellular,10,493,15,success,1
57,retired,married,secondary,no,1044,rent,no,telephone,11,585,3,success,1
39,self-employed,single,unknown,no,0,rent,no,unknown,20,13,1,unknown,0
56,technician,divorced,tertiary,no,401,own,no,telephone,20,26,1,unknown,0
29,services,single,unknown,no,33,rent,no,unknown,1,161,1,unknown,0
38,blue-collar,married,primary,no,506,own,yes,unknown,12,122,1,unknown,0
59,management,married,tertiary,no,1881,rent,no,cellular,19,456,1,unknown,0
42,technician,single,unknown,no,344,own,no,unknown,3,26,1,unknown,0
46,blue-collar,married,primary,no,0,own,no,unknown,12,51,1,unknown,0
31,admin.,married,secondary,no,3,own,no,cellular,28,37,1,unknown,0
35,services,divorced,secondary,no,221,own,no,cellular,14,150,2,failure,0
50,self-employed,married,secondary,no,36,rent,no,cellular,13,104,1,unknown,0
42,blue-collar,married,primary,no,969,own,no,cellular,13,721,1,unknown,0
36,services,single,secondary,no,760,rent,no,unknown,20,9,1,unknown,0
25,admin.,single,tertiary,no,220,rent,no,cellular,26,68,1,unknown,0
42,management,single,tertiary,no,10907,rent,no,cellular,4,74,1,unknown,0
27,student,single,tertiary,no,-148,own,no,cellular,11,146,2,other,0
32,blue-collar,married,primary,no,415,own,no,unknown,2,777,1,unknown,1
57,management,married,tertiary,no,1341,own,no,unknown,8,339,1,unknown,0
48,blue-collar,married,secondary,no,865,own,no,cellular,13,78,1,unknown,0
34,blue-collar,divorced,secondary,no,-566,own,no,unknown,26,248,1,unknown,0
33,services,married,secondary,no,210,own,yes,unknown,20,201,1,unknown,0
26,technician,single,secondary,no,1275,own,no,unknown,20,18,1,unknown,0
50,blue-collar,married,secondary,no,579,rent,no,cellular,26,83,1,unknown,0
60,technician,single,tertiary,no,2934,rent,no,cellular,8,233,1,unknown,0
47,management,married,tertiary,no,6637,own,no,cellular,17,174,1,unknown,0
31,management,married,tertiary,no,271,rent,no,cellular,18,89,1,unknown,0
52,technician,married,tertiary,no,0,rent,no,cellular,9,145,5,success,0
36,services,married,secondary,no,472,own,no,unknown,19,1017,1,unknown,0
43,blue-collar,married,primary,no,487,own,no,unknown,7,548,1,unknown,0
30,technician,single,tertiary,no,699,own,no,cellular,11,213,1,unknown,0
32,blue-collar,married,secondary,no,150,rent,no,cellular,5,210,1,unknown,0
31,management,single,tertiary,no,1130,own,no,cellular,17,224,5,failure,0
29,management,single,secondary,no,584,own,no,unknown,16,541,1,unknown,0
48,services,divorced,secondary,no,3186,rent,yes,cellular,9,104,1,unknown,0
32,services,single,secondary,no,133,rent,no,cellular,15,171,1,unknown,1
30,housemaid,single,tertiary,no,868,rent,no,cellular,7,387,1,unknown,0
48,blue-collar,married,secondary,no,480,own,no,cellular,15,830,3,failure,1
51,blue-collar,married,unknown,no,1883,own,no,unknown,5,57,1,unknown,0
34,management,married,tertiary,no,606,rent,no,cellular,20,97,1,unknown,1
35,blue-collar,married,secondary,no,603,own,no,cellular,17,474,1,unknown,0
49,management,single,primary,no,548,rent,no,telephone,31,115,1,unknown,0
36,unemployed,married,secondary,no,-872,own,yes,cellular,20,153,2,failure,0
37,blue-collar,divorced,secondary,no,33,own,no,cellular,20,106,2,failure,0
37,management,married,tertiary,no,1689,own,no,unknown,29,645,1,unknown,0
49,blue-collar,married,primary,no,902,rent,no,unknown,9,210,1,unknown,0
44,services,divorced,secondary,no,0,own,yes,unknown,13,97,1,unknown,0
40,student,married,secondary,no,260,rent,no,cellular,19,52,7,failure,0
57,technician,married,secondary,no,589,own,no,cellular,2,223,5,failure,0
39,technician,married,secondary,no,626,own,no,cellular,11,126,1,unknown,0
